시간,규모,진앙(km),위도,경도,위치
2023-07-29 19:07,3.5,6,35.8,127.53,전북 장수군 북쪽 17km 지역
2023-08-04 3:07,2.1,22,33.73,127.22,전남 여수시 거문도 남남서쪽 34km 해역
2023-08-07 0:15,2.2,21,34.57,127.29,전남 고흥군 남남동쪽 4km 지역
2023-08-13 3:11,2.3,19,41.29,129.19,북한 함경북도 길주 북북서쪽 39km 지역
2023-08-13 3:13,2.7,15,41.3,129.19,북한 함경북도 길주 북북서쪽 40km 지역
2023-08-13 7:55,2.3,5,41.31,129.16,북한 함경북도 길주 북북서쪽 42km 지역
2023-08-20 19:41,2.6,0,37.75,130.34,경북 울릉군 울릉도 서북서쪽 58km 해역
2023-08-26 1:25,2.1,9,35.98,128.14,경북 김천시 남쪽 18km 지역
2023-09-02 20:50,2.1,28,41.26,129.1,북한 함경북도 길주 북북서쪽 39km 지역
2023-09-02 20:54,2.5,15,41.28,129.15,북한 함경북도 길주 북북서쪽 39km 지역
2023-09-08 3:29,2.2,17,41.29,129.24,북한 함경북도 길주 북쪽 38km 지역
2023-09-08 4:01,2.1,24,41.3,129.23,북한 함경북도 길주 북북서쪽 39km 지역
2023-09-08 5:12,2.3,19,41.32,129.17,북한 함경북도 길주 북북서쪽 43km 지역
2023-09-14 21:28,2.9,23,35.7,130.03,울산 동구 동북동쪽 60km 해역
2023-09-16 4:28,2.2,7,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2023-09-22 17:46,2.2,14,36.59,128.22,경북 문경시 동쪽 3km 지역
2023-09-27 0:48,3.2,6,41.33,129.16,북한 함경북도 길주 북북서쪽 44km 지역
2023-10-01 7:35,2.1,23,41.26,129.29,북한 함경북도 길주 북쪽 34km 지역
2023-10-06 18:29,2.5,12,41.29,129.13,북한 함경북도 길주 북북서쪽 41km 지역
2023-10-09 23:16,2.2,13,41.3,129.23,북한 함경북도 길주 북북서쪽 39km 지역
2023-10-10 0:20,3.1,13,36.18,124.42,충남 태안군 서격렬비도 서남서쪽 111km 해역
2023-10-11 3:54,2.9,12,35.31,125.51,전남 신안군 흑산도 북쪽 72km 해역
2023-10-11 18:58,2.2,5,38.76,127.63,북한 강원 회양 북북동쪽 7km 지역
2023-10-15 9:42,2.3,12,37.72,125.58,북한 황해남도 옹진 남동쪽 30km 해역
2023-10-20 0:30,2.8,9,40.47,127.26,북한 함경남도 장진 북쪽 10km 지역
2023-10-20 17:36,2,18,35.06,125.08,전남 신안군 흑산도 북서쪽 53km 해역
2023-10-22 3:04,2.1,29,37.86,129.52,강원 동해시 북동쪽 52km 해역
2023-10-24 9:11,2.7,31,37.85,129.49,강원 동해시 북동쪽 49km 해역
2023-10-25 21:46,3.4,12,36.35,127.05,충남 공주시 남남서쪽 12km 지역
2023-10-28 8:37,2.2,31,41.25,129.12,북한 함경북도 길주 북북서쪽 37km 지역
2023-11-03 0:24,2.5,12,38.1,124.72,북한 황해남도 용연 서남서쪽 19km 해역
2023-11-17 4:06,2.1,18,33.67,127.38,전남 여수시 거문도 남쪽 40km 해역
2023-11-22 16:29,2.9,23,41.31,129.18,북한 함경북도 길주 북북서쪽 41km 지역
2023-11-22 17:40,2.3,24,41.3,129.2,북한 함경북도 길주 북북서쪽 40km 지역
2023-11-23 7:54,2.5,19,41.26,129.13,북한 함경북도 길주 북북서쪽 38km 지역
2023-11-23 12:42,2.2,6,41.23,129.05,북한 함경북도 길주 북서쪽 38km 지역
2023-11-23 21:21,2.6,15,41.3,129.2,북한 함경북도 길주 북북서쪽 40km 지역
2023-11-23 21:31,2.2,18,41.31,129.14,북한 함경북도 길주 북북서쪽 42km 지역
2023-11-24 22:06,2.7,17,35.07,125.06,전남 신안군 흑산도 북서쪽 55km 해역
2023-11-25 11:53,2.6,8,36.69,126.83,충남 예산군 북서쪽 2km 지역
2023-11-30 4:55,4,12,35.79,129.42,경북 경주시 동남동쪽 19km 지역
2023-12-04 2:28,3.1,22,41.3,129.15,북한 함경북도 길주 북북서쪽 41km 지역
2023-12-05 5:53,2.2,19,41.29,129.22,북한 함경북도 길주 북북서쪽 38km 지역
2023-12-06 19:11,2,28,41.26,129.22,북한 함경북도 길주 북북서쪽 35km 지역
2023-12-08 6:31,2.5,3,37.19,129.08,강원 삼척시 남남서쪽 30km 지역
2023-12-11 1:23,2.3,12,38.45,126.17,북한 황해북도 평산 북서쪽 24km 지역
2023-12-23 4:34,3,6,35.8,127.53,전북 장수군 북쪽 17km 지역
2024-01-06 20:02,2.4,17,33.59,127.22,전남 여수시 거문도 남쪽 49km 해역
2024-01-11 19:00,2.4,20,41.3,129.16,북한 함경북도 길주 북북서쪽 41km 지역
2024-01-13 8:03,2.4,8,37.65,124.65,인천 옹진군 백령도 남쪽 34km 해역
2024-01-24 12:25,2.1,2,38.85,125.76,북한 황해북도 송림 북동쪽 17km 지역
2024-01-24 19:12,2,18,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2024-01-31 17:36,3.8,13,32.52,125.65,제주 서귀포시 이어도 북동쪽 62km 해역
2024-02-03 2:24,2,13,35.96,127,전북 익산시 동북동쪽 4km 지역
2024-02-08 3:15,2.3,21,41.46,129.25,북한 함경북도 길주 북쪽 57km 지역
2024-02-14 23:33,2.2,20,41.28,129.15,북한 함경북도 길주 북북서쪽 39km 지역
2024-03-03 8:53,2.8,14,35.09,125.09,전남 신안군 흑산도 북북서쪽 56km 해역
2024-03-15 22:35,2.2,15,41.3,129.19,북한 함경북도 길주 북북서쪽 40km 지역
2024-03-22 8:05,2.4,18,33.68,125.15,전남 신안군 흑산도 남남서쪽 113km 해역
2024-03-25 21:16,2.1,7,35.11,125.07,전남 신안군 흑산도 북북서쪽 58km 해역
2024-03-27 9:43,2.9,29,41.31,129.13,북한 함경북도 길주 북북서쪽 43km 지역
2024-03-27 9:45,2.5,19,41.3,129.09,북한 함경북도 길주 북북서쪽 43km 지역
2024-03-27 11:14,2.7,16,41.31,129.12,북한 함경북도 길주 북북서쪽 43km 지역
2024-04-10 15:30,2.9,6,39.44,125.88,북한 평안남도 평성 북쪽 22km 지역
2024-04-22 7:47,2.6,6,36,128.35,경북 칠곡군 서쪽 5km 지역
2024-04-22 18:47,2,20,33.31,127.1,제주 서귀포시 동쪽 51km 해역
2024-04-28 10:33,2.2,14,35.61,128.28,경남 합천군 동북동쪽 11km 지역
2024-04-30 1:54,2.5,16,41.3,129.14,북한 함경북도 길주 북북서쪽 41km 지역
2024-05-08 0:50,2.2,11,38.8,126.17,북한 황해북도 연산 남서쪽 11km 지역
2024-05-09 5:41,2.2,11,41.32,129.18,북한 함경북도 길주 북북서쪽 42km 지역
